score,deciles
0.5557989,10
0.11684353,4
0.11416375,4
0.14885756,5
0.60209805,10
0.13848907,5
0.254115,8
0.34078532,9
0.08210979,2
0.21401507,7
0.09564866,3
0.072936155,2
0.19211213,7
0.21785808,7
0.21970402,7
0.10875516,4
0.11872418,4
0.11101745,4
0.06404589,1
0.20165062,7
0.15528157,6
0.12173273,4
0.17955703,7
0.34396163,9
0.50799525,10
0.3512224,9
0.14323707,5
0.32476127,9
0.60771865,10
0.083945945,2
0.075104795,2
0.58583474,10
0.06515702,1
0.10131366,3
0.07046818,1
0.09853957,3
0.35771072,9
0.20179425,7
0.19118774,7
0.07257023,2
0.124280505,5
0.06376791,1
0.3387172,9
0.18487595,7
0.55462515,10
0.15348417,6
0.06682318,1
0.061354578,1
0.13479008,5
0.28063628,8
0.43294802,9
0.13081901,5
0.15005983,5
0.22556783,8
0.118644856,4
0.0673432,1
0.31595853,9
0.13464795,5
0.31499535,9
0.14492851,5
0.39260682,9
0.07363824,2
0.16013008,6
0.5532632,10
0.074411064,2
0.0672335,1
0.1220504,5
0.33359557,9
0.3202809,9
0.18956403,7
0.10261052,3
0.07239627,2
0.07051327,1
0.40746862,9
0.14979066,5
0.15533215,6
0.558725,10
0.15792954,6
0.5861096,10
0.1296349,5
0.13208161,5
0.2708254,8
0.1042365,4
0.12284757,5
0.56543237,10
0.15450676,6
0.24847531,8
0.10000661,3
0.21521074,7
0.0871246,3
0.11548456,4
0.51278573,10
0.09499622,3
0.47738874,10
0.08409225,2
0.06160505,1
0.22123638,8
0.22422095,8
0.12348959,5
0.074182056,2
0.22056895,8
0.18425576,7
0.12969857,5
0.40830126,9
0.2728691,8
0.30384684,9
0.074463725,2
0.09431559,3
0.17914546,7
0.14243895,5
0.10586112,4
0.11602146,4
0.17829496,7
0.13064809,5
0.22768095,8
0.23326877,8
0.07347378,2
0.19594717,7
0.12492212,5
0.12839092,5
0.06297272,1
0.17303142,6
0.42342192,9
0.31662154,9
0.16254258,6
0.11972667,4
0.0707208,1
0.47925407,10
0.11702779,4
0.5519652,10
0.109610386,4
0.10195198,3
0.3734192,9
0.17588116,6
0.16156118,6
0.1425796,5
0.07173227,2
0.09228538,3
0.17228124,6
0.14551279,5
0.599711,10
0.17143944,6
0.06160505,1
0.13081901,5
0.20902406,7
0.5802881,10
0.24296062,8
0.29703644,9
0.2338337,8
0.15450676,6
0.11413422,4
0.2953601,9
0.17125691,6
0.09290563,3
0.42831904,9
0.4881688,10
0.5370475,10
0.10665372,4
0.56799036,10
0.23151748,8
0.24524264,8
0.1100412,4
0.14886501,5
0.26888102,8
0.555882,10
0.06684214,1
0.13449843,5
0.304069,9
0.55812657,10
0.1763377,7
0.0672335,1
0.10880464,4
0.062048603,1
0.15005983,5
0.23685215,8
0.15999006,6
0.61407256,10
0.20522805,7
0.07311838,2
0.40414658,9
0.21613964,7
0.11925239,4
0.36739603,9
0.5900802,10
0.26628813,8
0.2320768,8
0.099577695,3
0.2018264,7
0.08587621,3
0.16463737,6
0.07272688,2
0.08870902,3
0.1666046,6
0.16233255,6
0.15450676,6
0.22549716,8
0.12051402,4
0.07162349,2
0.11894636,4
0.22532816,8
0.31105158,9
0.08974647,3
0.118911564,4
0.08454504,2
0.19611368,7
0.08144382,2
0.29153717,8
0.13567796,5
0.077671506,2
0.5614009,10
0.1564242,6
0.2514776,8
0.3809041,9
0.12753369,5
0.10539903,4
0.09957395,3
0.12952249,5
0.10623085,4
0.21162708,7
0.098616496,3
0.061873827,1
0.16989118,6
0.08752735,3
0.3129995,9
0.20320047,7
0.19463983,7
0.11101745,4
0.19938518,7
0.12076541,4
0.21785219,7
0.14248814,5
0.17920332,7
0.16658215,6
0.13093232,5
0.086646765,3
0.10018293,3
0.1242154,5
0.1125111,4
0.28575847,8
0.121781036,4
0.12962638,5
0.17816882,7
0.19401972,7
0.34011164,9
0.60499936,10
0.5817216,10
0.11919231,4
0.16606914,6
0.094887905,3
0.39045382,9
0.181009,7
0.17892957,7
0.06576964,1
0.16688079,6
0.18664178,7
0.0672335,1
0.26060462,8
0.5944075,10
0.13353832,5
0.12663406,5
0.12993592,5
0.56524265,10
0.20798303,7
0.2672097,8
0.22248067,8
0.10580943,4
0.58039963,10
0.14234318,5
0.20770462,7
0.07206211,2
0.07554808,2
0.0707208,1
0.37765145,9
0.1275642,5
0.06798441,1
0.16758858,6
0.4817245,10
0.071292624,2
0.17588116,6
0.21705462,7
0.06655331,1
0.0819636,2
0.3455195,9
0.35360023,9
0.2545686,8
0.08057703,2
0.3469578,9
0.25197327,8
0.10678612,4
0.0772951,2
0.3444738,9
0.10509798,4
0.17358145,6
0.23495027,8
0.06886661,1
0.386077,9
0.32202792,9
0.11835433,4
0.1083457,4
0.5185119,10
0.07272688,2
0.18270513,7
0.14734711,5
0.062174547,1
0.40947965,9
0.08048481,2
0.08377962,2
0.16802557,6
0.09761316,3
0.15847671,6
0.27585763,8
0.09805891,3
0.21435165,7
0.08135747,2
0.07410719,2
0.22828719,8
0.1838045,7
0.11900933,4
0.21486033,7
0.22439906,8
0.08335061,2
0.17596732,6
0.07162349,2
0.1733686,6
0.072909765,2
0.16393945,6
0.6167247,10
0.24623966,8
0.16922039,6
0.11485121,4
0.25961992,8
0.5814354,10
0.07111072,2
0.071822956,2
0.07206211,2
0.19464675,7
0.38914979,9
0.0707208,1
0.1544169,6
0.09445794,3
0.36110023,9
0.29159898,8
0.17837985,7
0.3655929,9
0.08794574,3
0.118911564,4
0.20306876,7
0.07162349,2
0.117841005,4
0.118911564,4
0.30384946,9
0.14197108,5
0.15348417,6
0.09566176,3
0.13839634,5
0.14134766,5
0.26787186,8
0.21697487,7
0.11397008,4
0.12043536,4
0.31508908,9
0.54769474,10
0.15188596,6
0.21285005,7
0.061873827,1
0.08535716,2
0.08370927,2
0.21269648,7
0.25725165,8
0.25848618,8
0.15450676,6
0.17228124,6
0.13499664,5
0.070893586,2
0.23519811,8
0.16716842,6
0.11911473,4
0.11415897,4
0.08589064,3
0.08851431,3
0.5763282,10
0.10610504,4
0.39731193,9
0.5763103,10
0.1855311,7
0.2194046,7
0.073116995,2
0.118240006,4
0.22605217,8
0.48698518,10
0.0672335,1
0.060630493,1
0.24910699,8
0.07082434,1
0.23200016,8
0.25066578,8
0.56506616,10
0.13293536,5
0.060801987,1
0.18224353,7
0.15053709,6
0.122927554,5
0.563529,10
0.1977736,7
0.1724414,6
0.16631018,6
0.5794093,10
0.07781531,2
0.095961764,3
0.15940213,6
0.075095564,2
0.13495566,5
0.15057282,6
0.10639507,4
0.11942501,4
0.27069205,8
0.122045115,5
0.096978754,3
0.10086518,3
0.5873288,10
0.118460596,4
0.07870836,2
0.13450196,5
0.21105279,7
0.21283278,7
0.08094231,2
0.6085974,10
0.14886501,5
0.1768841,7
0.065047435,1
0.060630493,1
0.07082434,1
0.068765715,1
0.32915938,9
0.13964275,5
0.06648005,1
0.27045628,8
0.5534608,10
0.4154262,9
0.1356362,5
0.13207346,5
0.06160505,1
0.07887674,2
0.10279125,3
0.16463737,6
0.07082434,1
0.5903013,10
0.14604132,5
0.57494867,10
0.22530578,8
0.08855264,3
0.21150777,7
0.072625145,2
0.116598144,4
0.09249764,3
0.5889676,10
0.118090674,4
0.19846967,7
0.11533415,4
0.07078995,1
0.06297272,1
0.3607007,9
0.2936018,9
0.39593738,9
0.09828877,3
0.11101745,4
0.067740664,1
0.105146945,4
0.24883127,8
0.34457847,9
0.19284149,7
0.19030683,7
0.15348417,6
0.102308415,3
0.1006742,3
0.25792974,8
0.08376889,2
0.24692735,8
0.54769474,10
0.10171814,3
0.1581362,6
0.5898377,10
0.26985237,8
0.11523064,4
0.22791757,8
0.1110127,4
0.116932765,4
0.06089529,1
0.14458916,5
0.24584013,8
0.19698974,7
0.5513887,10
0.15214299,6
0.53748626,10
0.37866744,9
0.12540263,5
0.084397584,2
0.15183182,6
0.103631034,4
0.2687326,8
0.088848196,3
0.11900933,4
0.106801584,4
0.13271713,5
0.14194396,5
0.5777908,10
0.27602246,8
0.3393859,9
0.18089247,7
0.22172676,8
0.15450676,6
0.0672335,1
0.08219427,2
0.0707208,1
0.08604212,3
0.1311602,5
0.5716988,10
0.18258022,7
0.06160505,1
0.12016672,4
0.06160505,1
0.22446512,8
0.21343066,7
0.078425035,2
0.5770832,10
0.21494988,7
0.0673432,1
0.1166287,4
0.12289615,5
0.22790246,8
0.15111646,6
0.06768792,1
0.07278115,2
0.3333895,9
0.11101745,4
0.06192017,1
0.08612708,3
0.18294995,7
0.06160505,1
0.096899845,3
0.14724928,5
0.06160505,1
0.16915034,6
0.5770999,10
0.20747349,7
0.34370485,9
0.36589676,9
0.41598186,9
0.07272688,2
0.113561966,4
0.21513495,7
0.12645671,5
0.09359469,3
0.11946488,4
0.17276387,6
0.19052087,7
0.25070888,8
0.23593849,8
0.07209528,2
0.44324255,9
0.10266311,3
0.10580878,4
0.0730984,2
0.060630493,1
0.17748903,7
0.6157355,10
0.11348267,4
0.60432965,10
0.3215747,9
0.068054795,1
0.08178725,2
0.123984575,5
0.117953666,4
0.07272688,2
0.22395392,8
0.37848616,9
0.13289715,5
0.09154284,3
0.101061866,3
0.15510663,6
0.0707208,1
0.3483871,9
0.34600225,9
0.2506745,8
0.0673432,1
0.07082434,1
0.23454036,8
0.07632709,2
0.15946254,6
0.19941568,7
0.21421503,7
0.1784018,7
0.11101745,4
0.18919592,7
0.19362469,7
0.06684214,1
0.10068185,3
0.11855199,4
0.07759619,2
0.08471683,2
0.08468226,2
0.090099126,3
0.4440857,9
0.17486036,6
0.41080666,9
0.5513552,10
0.085478075,2
0.2499643,8
0.17847702,7
0.31339023,9
0.21451674,7
0.118650466,4
0.20375757,7
0.14626592,5
0.31412488,9
0.23800829,8
0.15450676,6
0.5185119,10
0.37461105,9
0.15348417,6
0.25602037,8
0.21097057,7
0.15430099,6
0.06682318,1
0.5903013,10
0.15597367,6
0.11756632,4
0.15005983,5
0.09994978,3
0.22048654,8
0.1720782,6
0.11981439,4
0.07082434,1
0.09945653,3
0.09616853,3
0.20349309,7
0.1122114,4
0.16921467,6
0.070873454,1
0.21872686,7
0.41038162,9
0.15002584,5
0.11974778,4
0.08646899,3
0.11676728,4
0.15735297,6
0.1356305,5
0.11956533,4
0.18776473,7
0.28701916,8
0.0672335,1
0.196185,7
0.13177429,5
0.091223605,3
0.20747349,7
0.066252545,1
0.09735955,3
0.17252348,6
0.2234903,8
0.5633599,10
0.16937785,6
0.08658837,3
0.3622067,9
0.0672335,1
0.23124656,8
0.18173827,7
0.071292624,2
0.088619724,3
0.06354819,1
0.09994784,3
0.1723897,6
0.0672335,1
0.23326617,8
0.55969334,10
0.09406646,3
0.15253694,6
0.30001292,9
0.16351663,6
0.1479271,5
0.09279665,3
0.19011202,7
0.062174547,1
0.09873083,3
0.08780027,3
0.20672683,7
0.086673446,3
0.24664937,8
0.09054302,3
0.38605455,9
0.1549533,6
0.5545285,10
0.23361771,8
0.0811345,2
0.11558242,4
0.09873083,3
0.116332345,4
0.5193185,10
0.5185119,10
0.071292624,2
0.33413514,9
0.060630493,1
0.15188596,6
0.07122274,2
0.234438,8
0.16668005,6
0.37065986,9
0.21520033,7
0.09219231,3
0.12627685,5
0.30802047,9
0.3142971,9
0.12790574,5
0.5678643,10
0.21451674,7
0.0714408,2
0.060630493,1
0.16073802,6
0.09139636,3
0.13170828,5
0.34625837,9
0.10802693,4
0.10038933,3
0.09742786,3
0.37776786,9
0.23904614,8
0.11101745,4
0.19100074,7
0.17433177,6
0.52752256,10
0.19905223,7
0.11820468,4
0.1015473,3
0.14886501,5
0.5185119,10
0.2350261,8
0.23166198,8
0.18480691,7
0.075779825,2
0.099572256,3
0.07162349,2
0.070893586,2
0.55494535,10
0.08569618,2
0.14882739,5
0.072353914,2
0.15518871,6
0.095598,3
0.22794645,8
0.57302254,10
0.100340076,3
0.118183136,4
0.14673801,5
0.17135166,6
0.116603255,4
0.12924181,5
0.20747349,7
0.26341465,8
0.097868174,3
0.3098448,9
0.13644011,5
0.11900933,4
0.13841675,5
0.08081433,2
0.55462515,10
0.28083327,8
0.3163749,9
0.16612346,6
0.12828827,5
0.08386155,2
0.21735406,7
0.14446324,5
0.11956707,4
0.41924593,9
0.37311682,9
0.08928673,3
0.073110335,2
0.100938044,3
0.12949395,5
0.15450676,6
0.31463262,9
0.12168348,4
0.115860805,4
0.1337025,5
0.095891155,3
0.06653443,1
0.3314295,9
0.2475204,8
0.07412304,2
0.08452485,2
0.23586664,8
0.33587298,9
0.39870796,9
0.06872404,1
0.06160505,1
0.3273508,9
0.5577909,10
0.20415993,7
0.29373875,9
0.14019033,5
0.090822324,3
0.3446169,9
0.1810883,7
0.17228124,6
0.061123915,1
0.07779764,2
0.16921467,6
0.32519796,9
0.14510238,5
0.22503853,8
0.5660725,10
0.20976613,7
0.14299273,5
0.112244524,4
0.5863687,10
0.067845695,1
0.24945782,8
0.58345735,10
0.06192017,1
0.22086678,8
0.09693964,3
0.25783315,8
0.1172706,4
0.29617086,9
0.11583132,4
0.5988272,10
0.09365869,3
0.11620327,4
0.115069106,4
0.24914604,8
0.116528,4
0.1571983,6
0.08705614,3
0.06160505,1
0.16936402,6
0.06500939,1
0.2395221,8
0.14917687,5
0.25568214,8
0.15764476,6
0.12416551,5
0.09055915,3
0.116528,4
0.5444627,10
0.11705858,4
0.23237956,8
0.09101278,3
0.23602383,8
0.18040495,7
0.21420503,7
0.13926901,5
0.22132376,8
0.37618217,9
0.1473304,5
0.2144871,7
0.30342564,9
0.09034326,3
0.4979626,10
0.116887055,4
0.55484635,10
0.10631735,4
0.09635597,3
0.4400547,9
0.1278825,5
0.110020325,4
0.115572155,4
0.1618346,6
0.074481755,2
0.11928746,4
0.061873827,1
0.3059365,9
0.11373824,4
0.2088858,7
0.22131816,8
0.08938398,3
0.070873454,1
0.15077531,6
0.21306436,7
0.25714368,8
0.4798875,10
0.54684234,10
0.10219281,3
0.12824965,5
0.10223694,3
0.07859705,2
0.36511266,9
0.12901554,5
0.18291879,7
0.23200016,8
0.13160259,5
0.09584755,3
0.11911473,4
0.5674293,10
0.0672335,1
0.09609165,3
0.18130618,7
0.23810539,8
0.1880041,7
0.5861212,10
0.247677,8
0.25629663,8
0.2297542,8
0.14337404,5
0.1185606,4
0.15693398,6
0.23080754,8
0.15188596,6
0.23173115,8
0.07713489,2
0.12013141,4
0.55462515,10
0.21779643,7
0.06653443,1
0.23084581,8
0.09067317,3
0.2118542,7
0.095961764,3
0.14886501,5
0.14886501,5
0.15636198,6
0.13698772,5
0.22186248,8
0.21571137,7
0.109924726,4
0.58974624,10
0.08923779,3
0.139994,5
0.1140302,4
0.36337444,9
0.19432187,7
0.12563954,5
0.2790979,8
0.11272386,4
0.107662566,4
0.156273,6
0.0986177,3
0.5353097,10
0.2718859,8
0.16232525,6
0.27865547,8
0.086224094,3
0.08558079,2
0.09515138,3
0.11981439,4
0.10968463,4
0.14280735,5
0.066994414,1
0.13998358,5
0.06160505,1
0.076680675,2
0.060801987,1
0.32165837,9
0.085695304,2
0.0837313,2
0.33648482,9
0.15076311,6
0.08472966,2
0.23858634,8
0.26709548,8
0.2352216,8
0.21634023,7
0.060630493,1
0.17861566,7
0.16851708,6
0.0842523,2
0.06653443,1
0.08425762,2
0.10008057,3
0.072353914,2
0.14886501,5
0.14374411,5
0.16713643,6
0.070949905,2
0.13694915,5
0.07359572,2
0.21456276,7
0.07082434,1
0.11101745,4
0.18279119,7
0.06684214,1
0.5919861,10
0.18656248,7
0.06160505,1
0.11101745,4
0.11124757,4
0.11298662,4
0.110186845,4
0.23755455,8
0.11451254,4
0.16070262,6
0.2731978,8
0.2078943,7
0.29885468,9
0.3094875,9
0.13464795,5
0.3129995,9
0.22340141,8
0.21485536,7
0.30289778,9
0.064866915,1
0.09341305,3
0.061873827,1
0.07202496,2
0.075822905,2
0.20747349,7
0.13260232,5
0.13635753,5
0.16463737,6
0.099749885,3
0.27487126,8
0.06181155,1
0.08366187,2
0.12537782,5
0.0672335,1
0.159223,6
0.15661278,6
0.1926095,7
0.08184352,2
0.2988732,9
0.10611763,4
0.09980498,3
0.54769474,10
0.121278346,4
0.07975201,2
0.6014582,10
0.14419284,5
0.116603255,4
0.096277505,3
0.32109776,9
0.32732058,9
0.17091465,6
0.1711492,6
0.24695899,8
0.15450676,6
0.1957518,7
0.09474735,3
0.22005093,8
0.22057506,8
0.14784497,5
0.12753369,5
0.12270057,5
0.06768792,1
0.071994655,2
0.15174884,6
0.09299601,3
0.07082434,1
0.3738985,9
0.33820626,9
0.113895625,4
0.33682793,9
0.2974004,9
0.15005983,5
0.060630493,1
0.10064919,3
0.062340014,1
0.1364761,5
0.329169,9
0.06160505,1
0.465717,10
0.48564184,10
0.5847719,10
0.25023225,8
0.15450676,6
0.08031669,2
0.2211964,8
0.23833826,8
0.38336658,9
0.06177912,1
0.24681285,8
0.09769392,3
0.1606953,6
0.31181446,9
0.15909411,6
0.13093904,5
0.28831884,8
0.082133494,2
0.21459097,7
0.0672335,1
0.18885839,7
0.08507462,2
0.11045119,4
0.07777514,2
0.22117428,8
0.561231,10
0.22824581,8
0.078681536,2
0.2296483,8
0.09491113,3
0.08430485,2
0.07202496,2
0.1448345,5
0.15005983,5
0.0673432,1
0.06768723,1
0.09130795,3
0.6005742,10
0.55920506,10
0.11702779,4
0.13498737,5
0.12885149,5
0.17304257,6
0.088201754,3
0.070873454,1
0.19452485,7
0.5808465,10
0.17369676,6
0.1325961,5
0.23151109,8
0.10324035,4
0.2176654,7
0.21171792,7
0.13778394,5
0.0881377,3
0.08997687,3
0.18459287,7
0.17685057,7
0.22186248,8
0.06727809,1
0.24504262,8
0.5631311,10
0.26670045,8
0.10162268,3
0.14227845,5
0.10552712,4
0.12379205,5
0.21306436,7
0.15680122,6
0.36623248,9
0.083367154,2
0.08615889,3
0.07278115,2
0.22473529,8
0.12960207,5
0.3304738,9
0.107703246,4
0.08824936,3
0.13718548,5
0.6016747,10
0.1127981,4
0.55462515,10
0.14899018,5
0.114787236,4
0.08750865,3
0.18551496,7
0.092652395,3
0.33210868,9
0.1575721,6
0.11699198,4
0.2573995,8
0.17510064,6
0.12500301,5
0.077574395,2
0.08939682,3
0.08069827,2
0.16053797,6
0.108305596,4
0.10401825,4
0.5457608,10
0.2422084,8
0.54999137,10
0.09736823,3
0.1415498,5
0.118644856,4
0.196185,7
0.11648503,4
0.16802557,6
0.06404589,1
0.5564309,10
0.12305292,5
0.088201225,3
0.07209528,2
0.41551244,9
0.6036814,10
0.5764629,10
0.07242926,2
0.14492851,5
0.22680402,8
0.08216314,2
0.16484632,6
0.071292624,2
0.19803922,7
0.072353914,2
0.33138812,9
0.06886661,1
0.08290673,2
0.08545605,2
0.08595652,3
0.08336631,2
0.1142321,4
0.17228124,6
0.09048919,3
0.2169347,7
0.46572784,10
0.15152015,6
0.1170199,4
0.116505675,4
0.09839939,3
0.5903013,10
0.2185868,7
0.11052829,4
0.3041472,9
0.13169214,5
0.0711532,2
0.060630493,1
0.13007824,5
0.11686309,4
0.09906066,3
0.16469963,6
0.2159768,7
0.06942117,1
0.11702779,4
0.4386325,9
0.12059443,4
0.060630493,1
0.25153503,8
0.068054795,1
0.31412488,9
0.17228124,6
0.11981439,4
0.086699836,3
0.5052967,10
0.60395753,10
0.56152976,10
0.11919231,4
0.0650831,1
0.14028695,5
0.07345596,2
0.14808683,5
0.26869702,8
0.39900205,9
0.31583002,9
0.097775675,3
0.114834994,4
0.08664056,3
0.14783734,5
0.51871145,10
0.15005983,5
0.26583388,8
0.06903646,1
0.12692882,5
0.16508473,6
0.55313027,10
0.12927127,5
0.1532084,6
0.08614198,3
0.091634855,3
0.6238826,10
0.13700475,5
0.18040495,7
0.16329432,6
0.4470572,9
0.4492596,9
0.11702779,4
0.23930945,8
0.22403134,8
0.1495683,5
0.15450676,6
0.09890772,3
0.14502713,5
0.18438,7
0.16851708,6
0.09275419,3
0.13566707,5
0.1370027,5
0.10346064,4
0.13567191,5
0.46209905,10
0.20239916,7
0.3666188,9
0.11101745,4
0.1470853,5
0.07272688,2
0.3734519,9
0.06160505,1
0.095961764,3
0.3419983,9
0.10434677,4
0.093765035,3
0.34494928,9
0.22123638,8
0.1883034,7
0.118911564,4
0.2718308,8
0.07308517,2
0.06918705,1
0.14504659,5
0.08377669,2
0.07149596,2
0.24216641,8
0.3904215,9
0.074406035,2
0.34818342,9
0.16173477,6
0.21451674,7
0.15086484,6
0.2502403,8
0.09201193,3
0.14788222,5
0.12063405,4
0.06160505,1
0.0725879,2
0.29646337,9
0.23061764,8
0.116962284,4
0.071292624,2
0.40631676,9
0.171093,6
0.08435338,2
0.07078995,1
0.078431554,2
0.06160505,1
0.16926424,6
0.16459937,6
0.29341048,9
0.17429899,6
0.27813998,8
0.20711344,7
0.09079613,3
0.12414637,5
0.08547247,2
0.0672335,1
0.2333132,8
0.15450676,6
0.18097757,7
0.060630493,1
0.15005983,5
0.15784904,6
0.14432016,5
0.19803922,7
0.3654717,9
0.11040688,4
0.4131329,9
0.113746025,4
0.14521623,5
0.0707208,1
0.08688614,3
0.16467878,6
0.068765715,1
0.09563816,3
0.2320128,8
0.46056613,10
0.15219516,6
0.07351242,2
0.3327561,9
0.23739955,8
0.11789257,4
0.5814354,10
0.2974004,9
0.1789847,7
0.37531474,9
0.35820946,9
0.060630493,1
0.07078995,1
0.14594033,5
0.108212166,4
0.22318597,8
0.19049568,7
0.30989426,9
0.07486647,2
0.11806762,4
0.06320828,1
0.21631658,7
0.1925403,7
0.20413844,7
0.07351063,2
0.10424264,4
0.23592076,8
0.08731472,3
0.20783924,7
0.09954915,3
0.071103014,2
0.5492002,10
0.10646006,4
0.26732993,8
0.11925909,4
0.070873454,1
0.072353914,2
0.35011384,9
0.54311,10
0.07243695,2
0.0672335,1
0.59672886,10
0.15450676,6
0.5808465,10
0.1689573,6
0.20747349,7
0.14645201,5
0.21609038,7
0.13906364,5
0.125976,5
0.07121854,2
0.23866645,8
0.22562467,8
0.11990813,4
0.07960423,2
0.21806765,7
0.07657516,2
0.48200616,10
0.15005983,5
0.12013141,4
0.23006631,8
0.06436279,1
0.34984702,9
0.07272688,2
0.5861096,10
0.4082783,9
0.110287115,4
0.33849558,9
0.3333895,9
0.6171977,10
0.07812848,2
0.16140789,6
0.09573973,3
0.070893586,2
0.15219516,6
0.10529646,4
0.42665312,9
0.15430099,6
0.46163034,10
0.0672335,1
0.18293512,7
0.0711532,2
0.13741653,5
0.070873454,1
0.23106378,8
0.09814764,3
0.276453,8
0.20747349,7
0.12197246,5
0.09950204,3
0.40111285,9
0.34389073,9
0.55012494,10
0.25498205,8
0.06682318,1
0.15450676,6
0.07082846,1
0.12181319,4
0.331892,9
0.27625704,8
0.13718548,5
0.46265772,10
0.0779678,2
0.11499468,4
0.09818951,3
0.26449808,8
0.10968366,4
0.16233775,6
0.10731252,4
0.13464795,5
0.06160505,1
0.11886382,4
0.07721488,2
0.31412488,9
0.55415165,10
0.21550123,7
0.06850797,1
0.08989358,3
0.06160505,1
0.4226451,9
0.114003584,4
0.14943783,5
0.5814354,10
0.20983596,7
0.094960116,3
0.13336088,5
0.2346384,8
0.0672335,1
0.3789382,9
0.12492212,5
0.2011915,7
0.27961513,8
0.062151466,1
0.37492704,9
0.08618709,3
0.0673432,1
0.20061542,7
0.60134894,10
0.57555497,10
0.06655331,1
0.15450676,6
0.07225172,2
0.0714408,2
0.0707208,1
0.07162349,2
0.38914979,9
0.070893586,2
0.1519598,6
0.10858633,4
0.17297067,6
0.18536611,7
0.13861151,5
0.30688304,9
0.11456732,4
0.1320274,5
0.23361771,8
0.37851384,9
0.09404351,3
0.13423522,5
0.068054795,1
0.15005983,5
0.15219516,6
0.39828408,9
0.11166433,4
0.31960893,9
0.55258554,10
0.11224378,4
0.116528,4
0.12896791,5
0.12686536,5
0.07836518,2
0.30345044,9
0.095001444,3
0.11560679,4
0.083597295,2
0.07082434,1
0.14741533,5
0.14010832,5
0.12753369,5
0.25068617,8
0.07272688,2
0.09417829,3
0.1296349,5
0.09449859,3
0.103826106,4
0.06653443,1
0.2935591,9
0.18040495,7
0.15450676,6
0.36999753,9
0.55612314,10
0.13935597,5
0.08103408,2
0.15773891,6
0.120939575,4
0.08647609,3
0.095166914,3
0.08654934,3
0.11919231,4
0.43182608,9
0.061873827,1
0.21274093,7
0.3689578,9
0.3551428,9
0.4576108,10
0.46426317,10
0.25138342,8
0.22233866,8
0.14987233,5
0.10764417,4
0.14047514,5
0.54684234,10
0.0834218,2
0.23621343,8
0.15450676,6
0.17524582,6
0.17264593,6
0.2689792,8
0.18838257,7
0.23739955,8
0.22751838,8
0.24496338,8
0.37180984,9
0.062340014,1
0.56543237,10
0.12492212,5
0.06893548,1
0.11101571,4
0.072073676,2
0.07272688,2
0.09324054,3
0.13546033,5
0.23317094,8
0.0714408,2
0.3087627,9
0.17825074,7
0.06160505,1
0.24029541,8
0.2055685,7
0.5230486,10
0.3747819,9
0.5457608,10
0.14525001,5
0.1318645,5
0.11750486,4
0.15450676,6
0.10021991,3
0.18594724,7
0.15897427,6
0.10993748,4
0.5744619,10
0.60771865,10
0.14978205,5
0.118950956,4
0.060630493,1
0.13916466,5
0.24414115,8
0.13313475,5
0.07420811,2
0.09918187,3
0.16758858,6
0.08279593,2
0.08179269,2
0.18211128,7
0.096713185,3
0.5662728,10
0.19493853,7
0.19726071,7
0.07082434,1
0.24455933,8
0.5583538,10
0.10955665,4
0.15839763,6
0.3899033,9
0.0753896,2
0.39946878,9
0.071994655,2
0.18224353,7
0.06478794,1
0.06655331,1
0.150995,6
0.0707208,1
0.11836654,4
0.31412488,9
0.10001669,3
0.28202605,8
0.07082434,1
0.2727471,8
0.10271321,3
0.1659341,6
0.22958666,8
0.07122274,2
0.20782451,7
0.26950392,8
0.29350796,9
0.25725165,8
0.07078995,1
0.28451762,8
0.26412266,8
0.59051543,10
0.18911296,7
0.09785769,3
0.29880965,9
0.06160505,1
0.14661764,5
0.07082434,1
0.06181155,1
0.16394188,6
0.24638806,8
0.116332345,4
0.2185127,7
0.18283044,7
0.1172706,4
0.16430417,6
0.071292624,2
0.5185119,10
0.40929607,9
0.08014157,2
0.1311889,5
0.14482717,5
0.39303192,9
0.42987597,9
0.40186107,9
0.5926917,10
0.15450676,6
0.089982726,3
0.23024079,8
0.5611725,10
0.06388869,1
0.09746451,3
0.10471893,4
0.5866062,10
0.065110624,1
0.09026925,3
0.07278115,2
0.20240067,7
0.11029493,4
0.071994655,2
0.24078944,8
0.09837824,3
0.09119145,3
0.58532274,10
0.33667693,9
0.55462515,10
0.17510064,6
0.070873454,1
0.20073734,7
0.105709344,4
0.10124576,3
0.09409699,3
0.50095046,10
0.072617725,2
0.20921822,7
0.17473055,6
0.11071232,4
0.12008668,4
0.13796505,5
0.06181155,1
0.17592765,6
0.09362945,3
0.24425006,8
0.44814157,9
0.17428501,6
0.6411909,10
0.281327,8
0.06181155,1
0.38130346,9
0.1583441,6
0.30279002,9
0.3056989,9
0.07078995,1
0.48878327,10
